Regions Code,Regions,Household composition Code,Household composition,Ethnic group Code,Ethnic group,Industry Code,Industry,Observation
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",25
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,68
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,3,F Construction,73
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",451
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",113
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",371
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",1082
E12000009,South West,4,Single family household: Lone parent household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",152
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",2058
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,4790
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,5133
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",23449
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",5023
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",16479
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",51687
E12000009,South West,4,Single family household: Lone parent household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",6229
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",11
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,2,C Manufacturing,34
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,3,F Construction,27
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",101
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,5,"H, J Transport and communication",34
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",108
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,7,"O, P, Q Public administration, education and health",332
E12000009,South West,4,Single family household: Lone parent household,5,White: Irish,8,"R, S, T, U Other",26
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",78
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,567
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,159
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",1506
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",338
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",1175
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",2764
E12000009,South West,4,Single family household: Lone parent household,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",320
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",8
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,2,C Manufacturing,34
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,3,F Construction,27
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",164
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,5,"H, J Transport and communication",52
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",131
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,7,"O, P, Q Public administration, education and health",388
E12000009,South West,4,Single family household: Lone parent household,7,Other ethnic group,8,"R, S, T, U Other",66
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",70
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,606
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",3,F Construction,126
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",2186
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",962
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",799
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",2056
E12000009,South West,5,Other household types,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",141
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",36
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,133
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,103
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",431
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",300
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",408
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",1156
E12000009,South West,5,Other household types,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",62
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",67
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,2,C Manufacturing,151
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,3,F Construction,168
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",627
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",248
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",468
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",849
E12000009,South West,5,Other household types,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",139
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",4410
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,7685
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,11484
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",22544
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",8919
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",15313
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",29667
E12000009,South West,5,Other household types,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",4434
E12000009,South West,5,Other household types,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",21
E12000009,South West,5,Other household types,5,White: Irish,2,C Manufacturing,50
E12000009,South West,5,Other household types,5,White: Irish,3,F Construction,97
E12000009,South West,5,Other household types,5,White: Irish,4,"G, I Distribution, hotels and restaurants",144
E12000009,South West,5,Other household types,5,White: Irish,5,"H, J Transport and communication",76
E12000009,South West,5,Other household types,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",152
E12000009,South West,5,Other household types,5,White: Irish,7,"O, P, Q Public administration, education and health",339
E12000009,South West,5,Other household types,5,White: Irish,8,"R, S, T, U Other",28
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",314
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,2085
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,1283
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",4113
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",1775
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",1895
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",3389
E12000009,South West,5,Other household types,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",531
E12000009,South West,5,Other household types,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",35
E12000009,South West,5,Other household types,7,Other ethnic group,2,C Manufacturing,172
E12000009,South West,5,Other household types,7,Other ethnic group,3,F Construction,126
E12000009,South West,5,Other household types,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",560
E12000009,South West,5,Other household types,7,Other ethnic group,5,"H, J Transport and communication",216
E12000009,South West,5,Other household types,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",246
E12000009,South West,5,Other household types,7,Other ethnic group,7,"O, P, Q Public administration, education and health",509
E12000009,South West,5,Other household types,7,Other ethnic group,8,"R, S, T, U Other",73
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",48
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,176
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",3,F Construction,64
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",703
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",234
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",346
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",1278
W92000004,Wales,1,One-person household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",93
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",15
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,85
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,58
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",219
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",189
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",235
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",763
W92000004,Wales,1,One-person household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",77
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",59
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,126
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,3,F Construction,134
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",340
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",192
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",303
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",769
W92000004,Wales,1,One-person household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",112
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",5875
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,13134
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,12915
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",24889
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",10716
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",18979
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",49899
W92000004,Wales,1,One-person household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",6144
W92000004,Wales,1,One-person household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",21
W92000004,Wales,1,One-person household,5,White: Irish,2,C Manufacturing,54
W92000004,Wales,1,One-person household,5,White: Irish,3,F Construction,76
W92000004,Wales,1,One-person household,5,White: Irish,4,"G, I Distribution, hotels and restaurants",125
W92000004,Wales,1,One-person household,5,White: Irish,5,"H, J Transport and communication",64
W92000004,Wales,1,One-person household,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",127
W92000004,Wales,1,One-person household,5,White: Irish,7,"O, P, Q Public administration, education and health",367
W92000004,Wales,1,One-person household,5,White: Irish,8,"R, S, T, U Other",49
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",121
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,734
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,299
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",978
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",456
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",780
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",1618
W92000004,Wales,1,One-person household,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",194
W92000004,Wales,1,One-person household,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",12
W92000004,Wales,1,One-person household,7,Other ethnic group,2,C Manufacturing,82
W92000004,Wales,1,One-person household,7,Other ethnic group,3,F Construction,60
W92000004,Wales,1,One-person household,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",272
W92000004,Wales,1,One-person household,7,Other ethnic group,5,"H, J Transport and communication",112
W92000004,Wales,1,One-person household,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",121
W92000004,Wales,1,One-person household,7,Other ethnic group,7,"O, P, Q Public administration, education and health",411
W92000004,Wales,1,One-person household,7,Other ethnic group,8,"R, S, T, U Other",64
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",2
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,4
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",3,F Construction,1
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",30
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",6
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",21
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",72
W92000004,Wales,2,Single family household: All aged 66 years and over,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",4
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",1
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,0
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,2
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",2
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",1
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",3
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",7
W92000004,Wales,2,Single family household: All aged 66 years and over,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",0
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",2
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,2,C Manufacturing,5
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,3,F Construction,9
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",8
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",2
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",12
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",15
W92000004,Wales,2,Single family household: All aged 66 years and over,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",3
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",1991
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,1290
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,1593
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",3211
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",1096
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",2352
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",4099
W92000004,Wales,2,Single family household: All aged 66 years and over,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",957
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",4
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,2,C Manufacturing,3
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,3,F Construction,17
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,4,"G, I Distribution, hotels and restaurants",19
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,5,"H, J Transport and communication",10
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,6,"K, L, M, N Financial, real estate, professional and administrative activities",14
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,7,"O, P, Q Public administration, education and health",30
W92000004,Wales,2,Single family household: All aged 66 years and over,5,White: Irish,8,"R, S, T, U Other",5
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",1,"A, B, D, E Agriculture, energy and water",8
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",2,C Manufacturing,12
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",3,F Construction,5
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",4,"G, I Distribution, hotels and restaurants",29
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",5,"H, J Transport and communication",12
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",6,"K, L, M, N Financial, real estate, professional and administrative activities",31
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",7,"O, P, Q Public administration, education and health",59
W92000004,Wales,2,Single family household: All aged 66 years and over,6,"White: Gypsy or Irish Traveller, Roma or Other White",8,"R, S, T, U Other",17
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,1,"A, B, D, E Agriculture, energy and water",0
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,2,C Manufacturing,3
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,3,F Construction,1
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,4,"G, I Distribution, hotels and restaurants",1
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,5,"H, J Transport and communication",2
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,6,"K, L, M, N Financial, real estate, professional and administrative activities",2
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,7,"O, P, Q Public administration, education and health",9
W92000004,Wales,2,Single family household: All aged 66 years and over,7,Other ethnic group,8,"R, S, T, U Other",3
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",1,"A, B, D, E Agriculture, energy and water",110
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",2,C Manufacturing,712
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",3,F Construction,304
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",4,"G, I Distribution, hotels and restaurants",3802
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",5,"H, J Transport and communication",1567
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",6,"K, L, M, N Financial, real estate, professional and administrative activities",1192
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",7,"O, P, Q Public administration, education and health",4783
W92000004,Wales,3,Single family household: Couple family household,1,"Asian, Asian British or Asian Welsh",8,"R, S, T, U Other",296
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",1,"A, B, D, E Agriculture, energy and water",55
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",2,C Manufacturing,222
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",3,F Construction,139
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",4,"G, I Distribution, hotels and restaurants",476
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",5,"H, J Transport and communication",390
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",6,"K, L, M, N Financial, real estate, professional and administrative activities",442
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",7,"O, P, Q Public administration, education and health",1263
W92000004,Wales,3,Single family household: Couple family household,2,"Black, Black British, Black Welsh, Caribbean or African",8,"R, S, T, U Other",89
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,1,"A, B, D, E Agriculture, energy and water",103
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,2,C Manufacturing,310
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,3,F Construction,317
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,4,"G, I Distribution, hotels and restaurants",686
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,5,"H, J Transport and communication",394
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,6,"K, L, M, N Financial, real estate, professional and administrative activities",619
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,7,"O, P, Q Public administration, education and health",1417
W92000004,Wales,3,Single family household: Couple family household,3,Mixed or Multiple ethnic groups,8,"R, S, T, U Other",161
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",1,"A, B, D, E Agriculture, energy and water",20412
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",2,C Manufacturing,48174
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",3,F Construction,53271
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",4,"G, I Distribution, hotels and restaurants",65538
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",5,"H, J Transport and communication",35092
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",6,"K, L, M, N Financial, real estate, professional and administrative activities",54218
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",7,"O, P, Q Public administration, education and health",129450
W92000004,Wales,3,Single family household: Couple family household,4,"White: English, Welsh, Scottish, Northern Irish or British",8,"R, S, T, U Other",13581
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,1,"A, B, D, E Agriculture, energy and water",82
W92000004,Wales,3,Single family household: Couple family household,5,White: Irish,2,C Manufacturing,170
